2508784.500000,2575834.500000,2592934.750000,2559158.750000,2593799.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2851148.000000,2911987.250000,2612822.250000,2886118.750000,2934705.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;3939289.250000,3928577.000000,3919675.000000,3932748.500000,3939000.750000,:0.000000,0.000000,0.000000,0.000000,0.000000,;6726881.000000,7362843.000000,7340597.000000,7361109.000000,7372011.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4368590.500000,4349973.000000,4313079.000000,4706909.500000,4537631.500000,:0.000050,0.000010,0.000035,0.000010,0.000010,;4963345.500000,4930136.500000,4984201.500000,5272458.000000,5344634.000000,:0.000010,0.000000,0.000000,0.000015,0.000010,;6680270.000000,6798753.000000,6741174.500000,6679442.500000,6770863.500000,:0.000000,0.000010,0.000005,0.000010,0.000005,;12179778.000000,12124041.000000,11987475.000000,12153260.000000,12143188.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
8628149.000000,8941781.000000,8700677.000000,9171631.000000,8930401.000000,:0.000072,0.000057,0.000045,0.000085,0.000047,;9879034.000000,10158170.000000,10207126.000000,10065045.000000,10190948.000000,:0.000032,0.000025,0.000035,0.000030,0.000022,;12895638.000000,12911164.000000,12614556.000000,12953583.000000,12811955.000000,:0.000025,0.000017,0.000017,0.000025,0.000035,;23260818.000000,23239100.000000,23199474.000000,23261304.000000,23254814.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
17042730.000000,16686861.000000,17117948.000000,17203738.000000,17730580.000000,:0.000167,0.000156,0.000170,0.000130,0.000130,;18296806.000000,18690960.000000,18889398.000000,18590764.000000,18782760.000000,:0.000071,0.000047,0.000087,0.000081,0.000076,;24750990.000000,24579748.000000,24587778.000000,24655898.000000,24189566.000000,:0.000061,0.000082,0.000065,0.000068,0.000049,;44481612.000000,44389844.000000,44328672.000000,44430916.000000,44043988.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
21859748.000000,22192706.000000,22315490.000000,22528562.000000,22052484.000000,:0.000204,0.000225,0.000234,0.000229,0.000241,;21171420.000000,21788036.000000,22287724.000000,22628032.000000,22472526.000000,:0.000124,0.000079,0.000113,0.000102,0.000119,;30431152.000000,30560026.000000,30431222.000000,30460550.000000,30392392.000000,:0.000099,0.000115,0.000115,0.000101,0.000112,;54923404.000000,59141648.000000,54874728.000000,55578844.000000,56689796.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
30237100.000000,30202916.000000,30807780.000000,31484306.000000,32185020.000000,:0.000284,0.000328,0.000311,0.000285,0.000301,;29803832.000000,31121336.000000,30722892.000000,30912622.000000,30556222.000000,:0.000206,0.000206,0.000217,0.000208,0.000218,;39955856.000000,39953672.000000,39987524.000000,40056028.000000,40190668.000000,:0.000161,0.000177,0.000149,0.000161,0.000161,;72461704.000000,72587776.000000,72318120.000000,71839792.000000,72263800.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
16130738.000000,20623136.000000,29124534.000000,28931792.000000,28547904.000000,:0.000242,0.000385,0.000371,0.000400,0.000393,;26994836.000000,26402298.000000,26004588.000000,26079440.000000,25926086.000000,:0.000263,0.000244,0.000254,0.000272,0.000256,;42974764.000000,42955812.000000,42813972.000000,42775996.000000,42758636.000000,:0.000276,0.000264,0.000242,0.000265,0.000268,;86929160.000000,87198744.000000,87038448.000000,86325184.000000,86986624.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM1M:F34,I33,E33
2155916.250000,2139670.000000,2126414.000000,2120610.000000,2123736.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2442569.750000,2417792.000000,2466396.500000,2462392.000000,2455113.250000,:0.000000,0.000000,0.000000,0.000000,0.000000,;3004947.750000,3001991.500000,3002690.000000,2975228.750000,3000210.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5133831.500000,5151131.500000,5141792.500000,5149097.500000,5145033.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3270510.500000,3208907.500000,3209701.250000,3240916.000000,3201064.250000,:0.000025,0.000005,0.000005,0.000020,0.000015,;3789080.000000,3819454.500000,3823410.500000,3764837.000000,3772341.500000,:0.000000,0.000000,0.000004,0.000000,0.000004,;4712855.000000,4722953.000000,4714354.000000,4642281.000000,4730744.000000,:0.000000,0.000000,0.000000,0.000004,0.000004,;8162136.000000,8143269.500000,8355887.500000,8227168.500000,8285000.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
6231552.500000,6150244.000000,6136231.500000,6132524.000000,6117319.500000,:0.000050,0.000042,0.000052,0.000017,0.000035,;6960138.500000,6998622.000000,7036504.000000,7052104.000000,7045382.000000,:0.000012,0.000005,0.000007,0.000009,0.000005,;8617295.000000,8608558.000000,8637600.000000,8624972.000000,8594440.000000,:0.000009,0.000012,0.000009,0.000002,0.000007,;15575742.000000,15628272.000000,15644421.000000,15616996.000000,15589753.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
11517849.000000,11523204.000000,11433301.000000,11417719.000000,11424581.000000,:0.000085,0.000085,0.000087,0.000087,0.000076,;12411797.000000,12514137.000000,12650557.000000,12662081.000000,12639704.000000,:0.000033,0.000021,0.000034,0.000025,0.000022,;15212781.000000,15194379.000000,15148658.000000,15203770.000000,15172421.000000,:0.000023,0.000021,0.000025,0.000023,0.000032,;29181212.000000,29331770.000000,29281140.000000,29114952.000000,29322622.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
15542199.000000,15354607.000000,15130784.000000,15106284.000000,15140788.000000,:0.000132,0.000111,0.000141,0.000122,0.000120,;15449100.000000,15405645.000000,15739827.000000,15479874.000000,15596417.000000,:0.000042,0.000045,0.000043,0.000042,0.000041,;17467530.000000,18427784.000000,18371178.000000,18335504.000000,18869806.000000,:0.000042,0.000038,0.000037,0.000037,0.000043,;37319640.000000,38177776.000000,38498000.000000,38821912.000000,37191336.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
19756312.000000,19604648.000000,19508826.000000,19048244.000000,19597640.000000,:0.000197,0.000177,0.000167,0.000188,0.000176,;18512910.000000,18920258.000000,18931480.000000,18337314.000000,19030856.000000,:0.000079,0.000079,0.000071,0.000062,0.000065,;22903584.000000,22945284.000000,21533574.000000,22822728.000000,22705086.000000,:0.000055,0.000063,0.000066,0.000063,0.000059,;46848804.000000,45459012.000000,46596912.000000,47431200.000000,46917380.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
23196022.000000,23619162.000000,23554094.000000,23705082.000000,23471082.000000,:0.000216,0.000240,0.000230,0.000223,0.000208,;21727240.000000,21589026.000000,21854272.000000,21623020.000000,22108086.000000,:0.000103,0.000099,0.000098,0.000091,0.000098,;26822926.000000,26969098.000000,26437132.000000,26791598.000000,26759100.000000,:0.000093,0.000095,0.000093,0.000094,0.000090,;54864612.000000,54509132.000000,54722108.000000,54831400.000000,54724996.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM1M:F90,I5,E5
2459808.500000,2534615.250000,2522386.750000,2517015.750000,2523867.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2645335.500000,3027062.250000,3025057.750000,2991414.750000,3036768.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;3936023.750000,3944827.750000,3943870.750000,3949433.000000,3949080.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5716278.000000,5724164.000000,5718475.000000,5715847.000000,5699847.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3893245.000000,3903518.250000,3905682.500000,3905977.750000,3898286.750000,:0.000005,0.000000,0.000000,0.000000,0.000000,;4850087.500000,4854313.500000,4878058.500000,4869883.000000,4857698.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;6394510.000000,6394230.000000,6398300.500000,6412396.000000,6424419.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;9353456.000000,9284491.000000,9305347.000000,9283547.000000,9317129.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7523171.500000,7578472.000000,7579542.500000,7575845.500000,7594866.500000,:0.000005,0.000005,0.000012,0.000007,0.000012,;9482965.000000,9516973.000000,9503260.000000,9447869.000000,9528710.000000,:0.000009,0.000005,0.000002,0.000005,0.000002,;12568455.000000,13206808.000000,13407701.000000,13723803.000000,13619632.000000,:0.000002,0.000000,0.000002,0.000000,0.000002,;18901072.000000,18886580.000000,18849014.000000,18870364.000000,18887346.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
15660680.000000,14931255.000000,14933279.000000,14939070.000000,14956845.000000,:0.000020,0.000026,0.000031,0.000022,0.000026,;18351006.000000,18050842.000000,18165048.000000,18140494.000000,18035766.000000,:0.000006,0.000005,0.000006,0.000004,0.000006,;23801540.000000,23748428.000000,23824144.000000,23835828.000000,23790654.000000,:0.000001,0.000002,0.000005,0.000001,0.000001,;35528648.000000,35465380.000000,35617404.000000,35526552.000000,35521612.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
20117094.000000,20353454.000000,20357574.000000,20360230.000000,20357624.000000,:0.000028,0.000034,0.000021,0.000033,0.000029,;25574778.000000,25801702.000000,25772842.000000,25764552.000000,25872730.000000,:0.000009,0.000017,0.000008,0.000016,0.000010,;34126772.000000,34148456.000000,34083704.000000,34111232.000000,34094220.000000,:0.000006,0.000008,0.000010,0.000011,0.000004,;51527268.000000,51404388.000000,51496068.000000,51514260.000000,51501216.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
24503540.000000,24462594.000000,24486334.000000,24552994.000000,24497096.000000,:0.000047,0.000044,0.000031,0.000036,0.000041,;29430972.000000,29656162.000000,29547144.000000,29505814.000000,29481328.000000,:0.000022,0.000022,0.000018,0.000020,0.000026,;37400264.000000,37237588.000000,37297900.000000,37238228.000000,36853988.000000,:0.000016,0.000018,0.000012,0.000015,0.000017,;59156108.000000,59275460.000000,59385928.000000,59279548.000000,59183024.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
9217230.000000,20420164.000000,23349830.000000,23712912.000000,22982948.000000,:0.000019,0.000067,0.000055,0.000058,0.000051,;25084192.000000,25277068.000000,26232780.000000,26271440.000000,25885622.000000,:0.000026,0.000026,0.000025,0.000024,0.000027,;38792764.000000,38074216.000000,38362020.000000,37645708.000000,38497796.000000,:0.000026,0.000024,0.000025,0.000025,0.000016,;70614016.000000,71586344.000000,71430768.000000,70711128.000000,70515024.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM10K:F34,I33,E33
4324717.000000,4347429.000000,4341088.000000,4312891.500000,4331179.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4517487.000000,4516018.500000,4510783.000000,4528801.000000,4519263.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4730928.500000,4735700.500000,4750706.500000,4752761.500000,4747369.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;8104056.000000,8106881.000000,8105370.000000,8106158.000000,8110103.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5833238.000000,5836067.000000,5837901.000000,5844929.500000,5841372.500000,:0.001000,0.001450,0.001300,0.000950,0.000750,;6152294.000000,6156233.000000,6146697.000000,6160955.000000,6159418.000000,:0.000250,0.000450,0.000450,0.000200,0.000150,;6462181.500000,6472157.000000,6463187.500000,6443465.000000,6471280.500000,:0.000250,0.000150,0.000350,0.000150,0.000400,;10175217.000000,10175373.000000,10174286.000000,10179671.000000,10173354.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
11154323.000000,11172623.000000,11234359.000000,11242251.000000,11223027.000000,:0.003700,0.003250,0.003425,0.002825,0.003100,;12025048.000000,12011507.000000,12026964.000000,11998863.000000,12003940.000000,:0.001075,0.000650,0.001075,0.001200,0.001350,;12620097.000000,12588836.000000,12627983.000000,12572464.000000,12660370.000000,:0.001000,0.001125,0.000925,0.000925,0.001025,;20967768.000000,19909214.000000,19905152.000000,19906440.000000,19902378.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
20573834.000000,21156770.000000,21064030.000000,21141948.000000,21303302.000000,:0.008062,0.007812,0.007737,0.008037,0.007737,;22732074.000000,23205990.000000,22806682.000000,22688238.000000,22771494.000000,:0.002962,0.003287,0.003375,0.002937,0.003150,;23748656.000000,24262444.000000,23662226.000000,23582048.000000,23582994.000000,:0.002912,0.002475,0.002762,0.002912,0.002862,;38111936.000000,38131736.000000,38116292.000000,38140824.000000,38122652.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
25687796.000000,23256580.000000,26036376.000000,15930550.000000,26213924.000000,:0.012907,0.014090,0.011815,0.018388,0.012257,;27572226.000000,28017672.000000,27113312.000000,26673260.000000,26475012.000000,:0.004925,0.004658,0.004875,0.004858,0.004900,;27108380.000000,23247834.000000,26239490.000000,27758812.000000,27275214.000000,:0.004633,0.005441,0.004991,0.004475,0.004833,;48765024.000000,48950420.000000,49397352.000000,49691292.000000,49761148.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
31311308.000000,14798095.000000,31203986.000000,31617658.000000,31814968.000000,:0.018228,0.033483,0.018472,0.017703,0.018072,;34792408.000000,34429244.000000,34430896.000000,32240480.000000,32985736.000000,:0.007218,0.006775,0.007106,0.007793,0.007706,;34963260.000000,35484376.000000,34683600.000000,34487232.000000,33851576.000000,:0.005993,0.006237,0.006787,0.006981,0.006643,;60196996.000000,60347072.000000,60340244.000000,61688412.000000,60032116.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4537495.500000,7120117.000000,31059156.000000,30909574.000000,34370192.000000,:0.002460,0.005195,0.018427,0.019351,0.020236,;37272648.000000,35310368.000000,37215084.000000,36437108.000000,37088336.000000,:0.007734,0.007119,0.007689,0.008164,0.008154,;38651652.000000,38722504.000000,36634592.000000,37675332.000000,37733748.000000,:0.007264,0.007584,0.008134,0.007994,0.008214,;73554832.000000,73599768.000000,73550232.000000,74777256.000000,74291720.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM10K:F90,I5,E5
5566875.000000,5608808.000000,5632343.000000,5667649.000000,5697032.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5991396.500000,6149154.000000,6106833.000000,6112507.000000,6132035.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;6395988.500000,6403565.500000,6405698.500000,6401721.000000,6407504.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;9623250.000000,9612057.000000,9620287.000000,9623991.000000,9629922.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
9386232.000000,9495167.000000,9536403.000000,9577660.000000,9585597.000000,:0.000450,0.000250,0.000200,0.000350,0.000300,;9990309.000000,10042681.000000,10036533.000000,10036080.000000,10056770.000000,:0.000200,0.000050,0.000000,0.000050,0.000100,;10719952.000000,10701139.000000,10740619.000000,10499790.000000,10761135.000000,:0.000050,0.000000,0.000050,0.000050,0.000250,;15134203.000000,15135004.000000,15132141.000000,15139358.000000,15134890.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
16690530.000000,17259596.000000,17289270.000000,17339138.000000,17444298.000000,:0.000575,0.000925,0.000700,0.000975,0.000850,;18894400.000000,19692404.000000,19328900.000000,19344604.000000,19399960.000000,:0.000600,0.000625,0.000425,0.000550,0.000225,;20872034.000000,20739794.000000,20865718.000000,20822380.000000,20829210.000000,:0.000375,0.000300,0.000325,0.000725,0.000425,;29849186.000000,29848518.000000,29838500.000000,29855426.000000,29852752.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
29600526.000000,31734322.000000,31863654.000000,32064606.000000,32257706.000000,:0.001875,0.002262,0.001862,0.001725,0.002237,;36568084.000000,37415876.000000,37119180.000000,37110744.000000,37229044.000000,:0.000900,0.000912,0.000725,0.000887,0.000837,;39826556.000000,39097068.000000,40807588.000000,40658256.000000,40738384.000000,:0.000775,0.000650,0.000687,0.000800,0.000900,;59194804.000000,59169408.000000,58477824.000000,56447344.000000,59410204.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
35997952.000000,37447688.000000,39983440.000000,40037228.000000,40214984.000000,:0.002917,0.003092,0.002850,0.002658,0.002792,;43299112.000000,44928680.000000,44819964.000000,44837368.000000,44600564.000000,:0.001350,0.001150,0.001492,0.001292,0.001450,;47081784.000000,44920632.000000,47421092.000000,44822972.000000,47817364.000000,:0.001083,0.001183,0.001075,0.001200,0.001233,;72347560.000000,72206080.000000,72127952.000000,71919160.000000,72301352.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
47134392.000000,48981584.000000,50952468.000000,51379988.000000,51262740.000000,:0.003681,0.004219,0.003537,0.003450,0.003669,;55844700.000000,58116004.000000,57780372.000000,57978468.000000,57411332.000000,:0.001625,0.001394,0.001819,0.001900,0.001625,;58073880.000000,58457128.000000,61915748.000000,60063336.000000,61124584.000000,:0.001500,0.001587,0.001681,0.001744,0.001594,;92654792.000000,90903408.000000,93372320.000000,91904904.000000,90809512.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
24219908.000000,32863186.000000,53819756.000000,53566916.000000,53757592.000000,:0.002560,0.004140,0.005160,0.004550,0.004920,;62731400.000000,62402304.000000,63073908.000000,62332784.000000,62551716.000000,:0.002425,0.002105,0.002415,0.002095,0.002095,;67883544.000000,68200864.000000,67814792.000000,67913360.000000,68066800.000000,:0.002025,0.002035,0.002175,0.002270,0.002155,;111833056.000000,112026616.000000,111936960.000000,111902512.000000,111989608.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;

