1703582720.000000,1714086784.000000,1725694720.000000,1728066176.000000,1726734976.000000,:0.000233,0.000230,0.000187,0.000210,0.000223,;2341850880.000000,2409146624.000000,2427613440.000000,2443149056.000000,2452921856.000000,:0.000103,0.000113,0.000123,0.000080,0.000140,;3058322688.000000,3101289472.000000,3123976448.000000,3121511680.000000,3162040832.000000,:0.000100,0.000103,0.000083,0.000107,0.000073,;4080791552.000000,4153653760.000000,4179351040.000000,4196330496.000000,4217765120.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
1045865664.000000,1121735936.000000,1133233152.000000,1147505280.000000,1159622016.000000,:0.000517,0.000515,0.000553,0.000518,0.000450,;1734624384.000000,1903720448.000000,1930794624.000000,1939806080.000000,1964172416.000000,:0.000232,0.000223,0.000215,0.000222,0.000223,;2636230912.000000,2636384256.000000,2722438656.000000,2719971840.000000,2749569280.000000,:0.000123,0.000115,0.000152,0.000177,0.000133,;4174865920.000000,4266830592.000000,4272798976.000000,4301903360.000000,4391710720.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
905728960.000000,975957056.000000,1052634176.000000,1038945792.000000,1088242944.000000,:0.000614,0.000730,0.000650,0.000610,0.000609,;1595984256.000000,1617162368.000000,1665591680.000000,1743153920.000000,1819852928.000000,:0.000340,0.000308,0.000292,0.000298,0.000336,;2955201024.000000,3037820160.000000,3111762176.000000,3208916480.000000,3224108544.000000,:0.000198,0.000192,0.000157,0.000170,0.000190,;5185499648.000000,5250075136.000000,5353107456.000000,5380725248.000000,5440725504.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM1M:F34,I33,E33
5523530752.000000,5546892800.000000,5553169408.000000,5498777088.000000,5526178816.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4404935680.000000,4399533568.000000,4429419520.000000,4435680256.000000,4440493568.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4215203840.000000,4199574272.000000,4240958976.000000,4233136896.000000,4235270656.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5267364864.000000,5264031744.000000,5271769088.000000,5273721856.000000,5277378560.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3723622144.000000,3723821056.000000,3746672640.000000,3761707264.000000,3749666048.000000,:0.000060,0.000010,0.000030,0.000010,0.000050,;3806833152.000000,3792668416.000000,3806720000.000000,3809976576.000000,3825931776.000000,:0.000010,0.000000,0.000010,0.000000,0.000000,;3907868160.000000,3903310848.000000,3909475584.000000,3917286912.000000,3906358016.000000,:0.000010,0.000010,0.000000,0.000010,0.000000,;4869334528.000000,4889747456.000000,4901696000.000000,4903797248.000000,4925278720.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
2273251328.000000,2294461952.000000,2287102464.000000,2305954560.000000,2320217344.000000,:0.000133,0.000120,0.000123,0.000130,0.000093,;3242444544.000000,3262872064.000000,3269754880.000000,3273479936.000000,3295256064.000000,:0.000037,0.000027,0.000020,0.000050,0.000013,;3764203264.000000,3844064000.000000,3865683968.000000,3866553344.000000,3898674688.000000,:0.000017,0.000020,0.000030,0.000017,0.000013,;5427139584.000000,5444638208.000000,5467626496.000000,5482864128.000000,5502395904.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
1544448128.000000,1571994880.000000,1381777920.000000,1613709056.000000,1488160128.000000,:0.000253,0.000255,0.000302,0.000275,0.000268,;2431507456.000000,2445560576.000000,2461323520.000000,2479158016.000000,2493241600.000000,:0.000042,0.000073,0.000048,0.000057,0.000057,;3155786240.000000,2591957504.000000,3195968000.000000,2426801920.000000,3233228288.000000,:0.000045,0.000090,0.000040,0.000110,0.000062,;5335527424.000000,5350914048.000000,5416685568.000000,5312859136.000000,5306902016.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
820592576.000000,876016192.000000,1173064320.000000,1213050752.000000,1311260032.000000,:0.000247,0.000306,0.000326,0.000404,0.000378,;1754180736.000000,1755358336.000000,1857504512.000000,1941813632.000000,1980636416.000000,:0.000073,0.000088,0.000079,0.000084,0.000067,;3191130112.000000,3182467584.000000,3218874624.000000,3231536896.000000,3248765184.000000,:0.000041,0.000047,0.000059,0.000072,0.000054,;6035117568.000000,6037102592.000000,6090016768.000000,6098408448.000000,6186082304.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM1M:F90,I5,E5
13348472832.000000,13438232576.000000,13450221568.000000,13446514688.000000,13445571584.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;8061150720.000000,9096543232.000000,9156819968.000000,9161219072.000000,9171113984.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;8858764288.000000,8652050432.000000,8707832832.000000,8613829632.000000,8589821952.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;9814788096.000000,9818683392.000000,9719881728.000000,9829275648.000000,9826669568.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
11067877376.000000,11024361472.000000,11136936960.000000,11147473920.000000,11157163008.000000,:0.000000,0.000000,0.000000,0.000020,0.000020,;8175373312.000000,8187645440.000000,8150064128.000000,8228092928.000000,7559495680.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5999932928.000000,8017734656.000000,8034994688.000000,8037723648.000000,8047554048.000000,:0.000000,0.000000,0.000020,0.000010,0.000000,;8514531840.000000,8514825216.000000,8510279168.000000,8534285312.000000,8536281088.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
8644847616.000000,8600982528.000000,8673527808.000000,8678047744.000000,8692868096.000000,:0.000037,0.000013,0.000027,0.000030,0.000023,;7536704000.000000,7578018816.000000,7600147456.000000,7606787584.000000,7627050496.000000,:0.000013,0.000017,0.000013,0.000017,0.000017,;6787189248.000000,7986109952.000000,8016920576.000000,7957308928.000000,8055503360.000000,:0.000000,0.000017,0.000010,0.000020,0.000007,;8245546496.000000,8618008576.000000,8209824256.000000,8664361984.000000,8614958080.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5591339520.000000,5886155264.000000,5990572032.000000,5974223872.000000,5979208192.000000,:0.000058,0.000088,0.000068,0.000068,0.000055,;5743288320.000000,5976846848.000000,5973464064.000000,6034384384.000000,6039461888.000000,:0.000045,0.000032,0.000032,0.000030,0.000028,;6196469248.000000,6140248576.000000,6246739456.000000,6239999488.000000,6309126656.000000,:0.000025,0.000017,0.000022,0.000013,0.000013,;7903552512.000000,7922468352.000000,7963020288.000000,7992269824.000000,7927612416.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4822398976.000000,5289530368.000000,5402112512.000000,5343313920.000000,5521706496.000000,:0.000119,0.000103,0.000079,0.000106,0.000110,;5174435840.000000,5716699136.000000,5840430592.000000,5844191744.000000,5916447232.000000,:0.000072,0.000072,0.000057,0.000051,0.000071,;6074308096.000000,6088688128.000000,6101544448.000000,6143964160.000000,6191474176.000000,:0.000033,0.000030,0.000036,0.000031,0.000033,;8371334656.000000,8420859392.000000,8475926016.000000,8596043776.000000,8582881792.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM10K:F34,I33,E33
7251098112.000000,7400847360.000000,7467755008.000000,7426139648.000000,7484528128.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;10660611072.000000,10711788544.000000,10740453376.000000,10717802496.000000,10739613696.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;11993916416.000000,11895591936.000000,12002736128.000000,12007146496.000000,11989517312.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;21010855936.000000,21017892864.000000,21025071104.000000,21030785024.000000,21059778560.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5457937408.000000,5440838144.000000,5459465216.000000,5490090496.000000,5499275264.000000,:0.001230,0.001050,0.001250,0.001220,0.001480,;7824830976.000000,7843281920.000000,7838427136.000000,7852881408.000000,7827009536.000000,:0.000200,0.000280,0.000250,0.000110,0.000240,;8203964416.000000,8202364416.000000,8214841344.000000,8222142976.000000,8248020992.000000,:0.000080,0.000110,0.000120,0.000150,0.000130,;13326798848.000000,13339663360.000000,13349953536.000000,13359472640.000000,13376742400.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5267452928.000000,5298544640.000000,5276016640.000000,5275072512.000000,5314128384.000000,:0.006413,0.006043,0.006616,0.006366,0.006443,;7579780096.000000,7652931584.000000,7577366528.000000,7384585216.000000,7645347840.000000,:0.001227,0.001153,0.001143,0.001077,0.001127,;8295327744.000000,8084412416.000000,8022374400.000000,8101704704.000000,8239303680.000000,:0.000947,0.000993,0.001020,0.001080,0.001070,;13888352256.000000,13645757440.000000,14219329536.000000,14177246208.000000,14686095360.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4385202176.000000,4396928000.000000,4384184320.000000,4443887616.000000,4664064000.000000,:0.014218,0.014230,0.014425,0.014263,0.014308,;6227742720.000000,6151365632.000000,5986017792.000000,6168645632.000000,6128479744.000000,:0.002870,0.002763,0.002715,0.002672,0.002582,;7033720320.000000,6778303488.000000,6738503168.000000,6767963136.000000,6954942464.000000,:0.002512,0.002440,0.002548,0.002785,0.002630,;12776784896.000000,12739205120.000000,13340302336.000000,13190804480.000000,13376215040.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
1112635520.000000,1294866688.000000,2673149440.000000,2693812992.000000,3044080384.000000,:0.007697,0.013764,0.022481,0.022737,0.023315,;4535381504.000000,4488692736.000000,4528274432.000000,4480153088.000000,4646851584.000000,:0.003488,0.003382,0.003307,0.003412,0.003285,;6004661248.000000,6074198016.000000,6214369792.000000,6205775360.000000,6148895232.000000,:0.003794,0.003157,0.003670,0.003695,0.003593,;13412469760.000000,13316794368.000000,13584879616.000000,13748274176.000000,13797450752.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM10K:F90,I5,E5
11657362432.000000,11812131840.000000,11957824512.000000,12209613824.000000,12396798976.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;17472913408.000000,17928857600.000000,17918300160.000000,18126419968.000000,18180460544.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;20963956736.000000,21231869952.000000,21217443840.000000,21135745024.000000,21236326400.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;30180521984.000000,30210254848.000000,30220064768.000000,30239952896.000000,30316867584.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
9184336896.000000,9107604480.000000,9254265856.000000,9286310912.000000,9480436736.000000,:0.000230,0.000370,0.000350,0.000360,0.000380,;14187100160.000000,14360315904.000000,14521122816.000000,14584157184.000000,14628467712.000000,:0.000230,0.000160,0.000200,0.000150,0.000190,;17234929664.000000,17364979712.000000,17484871680.000000,17386893312.000000,17472294912.000000,:0.000120,0.000070,0.000140,0.000140,0.000120,;25479323648.000000,25495341056.000000,25761081344.000000,25769306112.000000,25783234560.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
6432106496.000000,6870797824.000000,6864420352.000000,6987408896.000000,7072320512.000000,:0.001637,0.001577,0.001713,0.001610,0.001580,;11142696960.000000,11416384512.000000,11834686464.000000,11727697920.000000,11951192064.000000,:0.000537,0.000497,0.000437,0.000503,0.000437,;16461554688.000000,15392737280.000000,16170070016.000000,16353200128.000000,16377449472.000000,:0.000383,0.000413,0.000470,0.000470,0.000463,;25768290304.000000,25870903296.000000,25855729664.000000,25907959808.000000,25939089408.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5464487424.000000,5426117120.000000,5747057152.000000,5864445440.000000,5950095872.000000,:0.003250,0.003572,0.003253,0.003017,0.003238,;8531886080.000000,9482704896.000000,9632958464.000000,9700131840.000000,9752289280.000000,:0.001012,0.001023,0.000870,0.000895,0.000943,;13572425728.000000,13350145024.000000,13368829952.000000,13538540544.000000,13565924352.000000,:0.000815,0.000847,0.000905,0.000933,0.000918,;22014824448.000000,21668380672.000000,21711923200.000000,21940496384.000000,22112403456.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3399854336.000000,3714813440.000000,4441393664.000000,4487223296.000000,4500192256.000000,:0.004302,0.005053,0.005012,0.004966,0.004889,;6890155520.000000,6965718528.000000,7028646912.000000,7053867008.000000,7090274304.000000,:0.001409,0.001451,0.001378,0.001372,0.001368,;12269230080.000000,12656555008.000000,12787896320.000000,12815043584.000000,12765779968.000000,:0.001236,0.001101,0.001304,0.001310,0.001278,;22654789632.000000,22760873984.000000,22975229952.000000,22920654848.000000,22821173248.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;

