1507102.875000,1511220.750000,1508927.625000,1514600.250000,1544663.250000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2667094.750000,2740997.500000,2765881.500000,2752243.000000,2773327.250000,:0.000000,0.000000,0.000000,0.000000,0.000000,;3943421.250000,3994313.750000,4017222.750000,4005949.750000,3997384.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;6250297.000000,6244044.500000,6253263.500000,6236552.500000,6231151.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
2346406.250000,2276200.250000,2261336.250000,2269571.250000,2266581.000000,:0.000020,0.000045,0.000020,0.000040,0.000045,;4461960.000000,4486133.500000,4398409.500000,4538996.000000,4500235.500000,:0.000005,0.000010,0.000000,0.000005,0.000010,;6493163.000000,6488690.500000,6509982.000000,6491127.000000,6533930.000000,:0.000010,0.000014,0.000010,0.000000,0.000005,;10088323.000000,10217630.000000,10088359.000000,10088344.000000,10216926.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4248964.000000,4207526.000000,4207372.500000,4235643.500000,4220784.500000,:0.000110,0.000090,0.000085,0.000077,0.000115,;8532680.000000,8229707.500000,8345859.000000,8374418.500000,8506269.000000,:0.000039,0.000046,0.000034,0.000042,0.000032,;12563390.000000,12547327.000000,12560526.000000,12600549.000000,12572674.000000,:0.000012,0.000015,0.000034,0.000032,0.000012,;20002090.000000,20046146.000000,20027238.000000,20028630.000000,20050004.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7875232.500000,7870766.500000,7881278.000000,7876723.000000,7853516.000000,:0.000196,0.000172,0.000210,0.000207,0.000194,;15334228.000000,15116873.000000,15153671.000000,15185908.000000,15273256.000000,:0.000100,0.000085,0.000098,0.000086,0.000072,;23736196.000000,23701710.000000,23748096.000000,23704800.000000,23756278.000000,:0.000037,0.000044,0.000049,0.000047,0.000053,;38187380.000000,38136244.000000,38041688.000000,38074172.000000,38029196.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
10753887.000000,10577833.000000,10572134.000000,10606098.000000,10656560.000000,:0.000267,0.000261,0.000272,0.000255,0.000277,;17307506.000000,18001890.000000,18022560.000000,17785700.000000,17655948.000000,:0.000117,0.000131,0.000133,0.000153,0.000120,;28459854.000000,29994498.000000,27627036.000000,28934596.000000,29852294.000000,:0.000067,0.000071,0.000072,0.000081,0.000071,;47015000.000000,46905396.000000,47929428.000000,47553644.000000,46978868.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
13654773.000000,13698268.000000,13714681.000000,13723895.000000,13699171.000000,:0.000367,0.000370,0.000354,0.000367,0.000382,;20766566.000000,21545564.000000,21090396.000000,20444282.000000,20840988.000000,:0.000186,0.000174,0.000180,0.000192,0.000178,;36461792.000000,36838800.000000,35521828.000000,36835992.000000,36104232.000000,:0.000129,0.000137,0.000136,0.000127,0.000119,;60056068.000000,60902036.000000,61611092.000000,60723112.000000,60670524.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7811449.500000,11613052.000000,12815841.000000,12885465.000000,12549645.000000,:0.000261,0.000479,0.000481,0.000474,0.000453,;16439130.000000,16091439.000000,16450884.000000,16518804.000000,16404876.000000,:0.000236,0.000221,0.000238,0.000227,0.000212,;37066268.000000,37349824.000000,37381048.000000,37376208.000000,37273232.000000,:0.000200,0.000182,0.000189,0.000184,0.000173,;70295656.000000,70212888.000000,70117944.000000,70563288.000000,70519000.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM1M:F34,I33,E33
1167750.000000,1132767.250000,1142158.375000,1139377.250000,1139403.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;1884690.875000,1912822.375000,1914309.000000,1903999.625000,1898424.375000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2773127.500000,2762195.250000,2769566.000000,2767257.500000,2770014.750000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4602826.500000,4603218.500000,4602699.500000,4606248.500000,4603765.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
1677214.750000,1708238.125000,1623216.750000,1618299.875000,1614016.125000,:0.000020,0.000020,0.000015,0.000010,0.000010,;2948750.000000,2925371.750000,3008917.000000,2955870.250000,2913697.000000,:0.000000,0.000000,0.000004,0.000000,0.000004,;4327659.000000,4321416.500000,4309954.000000,4311384.500000,4323838.000000,:0.000000,0.000004,0.000000,0.000004,0.000000,;7309444.500000,7559644.500000,7311612.000000,7309292.500000,7368086.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3153608.250000,3081604.250000,3047854.250000,3019086.250000,3026142.000000,:0.000052,0.000042,0.000055,0.000042,0.000055,;5235685.000000,5370759.500000,5430332.000000,5463164.500000,5462106.500000,:0.000004,0.000006,0.000006,0.000006,0.000004,;7946093.500000,7903754.500000,7841618.000000,7940729.000000,7884987.000000,:0.000011,0.000002,0.000002,0.000006,0.000008,;14474435.000000,14483339.000000,14424920.000000,14385705.000000,14431071.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
5826966.000000,5681289.500000,5625300.000000,5573264.500000,5558484.000000,:0.135633,0.141714,0.149339,0.147788,0.150805,;9140885.000000,9396844.000000,9303801.000000,9354714.000000,9367097.000000,:0.048407,0.000032,0.031645,0.035827,0.026660,;13769755.000000,13615559.000000,13665521.000000,13508041.000000,13522937.000000,:0.008848,0.014189,0.009990,0.013993,0.020126,;28254194.000000,28158188.000000,28182828.000000,28077436.000000,27886476.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7879278.000000,7536756.000000,7496032.500000,7482805.500000,7422686.500000,:0.100358,0.089491,0.088482,0.084231,0.089398,;10968937.000000,11335975.000000,11533561.000000,11505516.000000,11193540.000000,:0.019246,0.016181,0.014218,0.018254,0.024141,;16902494.000000,18091126.000000,15783165.000000,17041728.000000,16973954.000000,:0.003905,0.006565,0.008811,0.012316,0.007350,;31641748.000000,35306080.000000,31664158.000000,35632732.000000,35847068.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
9539863.000000,9477846.000000,9389543.000000,9305361.000000,9324159.000000,:0.067081,0.000199,0.060212,0.000220,0.000215,;12802086.000000,12749641.000000,13037216.000000,13161947.000000,13313807.000000,:0.014899,0.000053,0.000047,0.000045,0.000050,;20071540.000000,20146742.000000,19983330.000000,20467632.000000,19754344.000000,:0.000039,0.000039,0.000047,0.006203,0.003987,;44199568.000000,42870604.000000,42954336.000000,43975240.000000,43309892.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
11514624.000000,11543890.000000,11326832.000000,11335225.000000,11382760.000000,:0.000261,0.014805,0.000262,0.000284,0.000271,;14038111.000000,14639808.000000,14671761.000000,14737515.000000,15121957.000000,:0.000066,0.011762,0.000076,0.000069,0.000077,;23662176.000000,23444456.000000,23547846.000000,23298030.000000,23034164.000000,:0.001986,0.000060,0.000067,0.005136,0.000052,;50908292.000000,50087188.000000,50351896.000000,50018344.000000,50176268.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;



HM1M:F90,I5,E5
1264482.250000,1275956.750000,1275650.250000,1277140.500000,1277680.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;2158109.500000,2183409.000000,2162595.500000,2136880.500000,2150477.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;3479126.000000,3479840.500000,3480028.000000,3480964.500000,3479625.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5490951.500000,5490095.500000,5490198.000000,5462009.500000,5513229.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
1858525.375000,1857814.125000,1864034.500000,1863988.000000,1865138.500000,:0.000000,0.000010,0.000005,0.000005,0.000010,;3617519.000000,3659961.750000,3586383.750000,3707875.000000,3675722.500000,:0.000004,0.000000,0.000004,0.000000,0.000000,;5608496.500000,5622050.500000,5785127.000000,5588545.000000,5577378.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;9121000.000000,9176480.000000,8846297.000000,9171544.000000,8900440.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
3650910.750000,3662157.500000,3657649.250000,3661878.750000,3657384.500000,:0.000007,0.000007,0.000017,0.000012,0.000012,;7047430.000000,7113531.500000,6987781.000000,7096242.500000,7066521.000000,:0.000006,0.000008,0.000000,0.000002,0.000002,;10984116.000000,11043351.000000,10992970.000000,10919692.000000,10977551.000000,:0.000002,0.000002,0.000000,0.000000,0.000000,;17497828.000000,17403380.000000,17451002.000000,17479768.000000,17361502.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7112248.000000,7086085.500000,7119765.000000,7137800.000000,7137270.000000,:0.000027,0.000046,0.000030,0.000026,0.000026,;13441511.000000,13476299.000000,13742071.000000,13816112.000000,13183227.000000,:0.000008,0.000009,0.000009,0.000008,0.000009,;20550402.000000,20912720.000000,21160484.000000,20989910.000000,21011780.000000,:0.000009,0.000006,0.000003,0.000011,0.000006,;33910676.000000,33657596.000000,33780316.000000,34022344.000000,33839588.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
10272780.000000,10402865.000000,10346322.000000,10388372.000000,10338479.000000,:0.008408,0.006295,0.006357,0.007484,0.006143,;17095250.000000,17006050.000000,17453540.000000,16835636.000000,17347896.000000,:0.000019,0.000010,0.000011,0.000009,0.000011,;25863146.000000,26432790.000000,26324876.000000,24963596.000000,25752002.000000,:0.000007,0.000014,0.000009,0.000007,0.000007,;38398232.000000,42043644.000000,36064380.000000,38469084.000000,42308968.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
12982810.000000,12633276.000000,12839252.000000,12814539.000000,12710188.000000,:0.002072,0.006380,0.001272,0.000463,0.000361,;19885882.000000,20278942.000000,20909914.000000,20227730.000000,20084874.000000,:0.000022,0.000024,0.000032,0.000021,0.000031,;31930056.000000,30865486.000000,30953482.000000,31054758.000000,31037286.000000,:0.000017,0.000015,0.000017,0.000017,0.000011,;48400984.000000,47566372.000000,49728636.000000,49837808.000000,49805492.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
6210799.000000,10459471.000000,10686665.000000,11204055.000000,10989077.000000,:0.000026,0.000103,0.000162,0.000459,0.000314,;14701007.000000,14657136.000000,14555681.000000,14894719.000000,15679097.000000,:0.000506,0.000368,0.000029,0.000029,0.000528,;31858464.000000,32103262.000000,30439232.000000,31751058.000000,31525948.000000,:0.000075,0.000018,0.000060,0.000020,0.000117,;58695660.000000,58323100.000000,57283464.000000,58554024.000000,58994980.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;



HM10K:F34,I33,E33
3200911.500000,3206382.000000,3208099.750000,3215444.500000,3170557.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4048189.750000,4052028.000000,4062497.500000,3987686.000000,4050829.750000,:0.000000,0.000000,0.000000,0.000000,0.000000,;4265302.000000,4274911.000000,4308803.500000,4323445.500000,4206753.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;7530687.500000,7533694.500000,7534489.000000,7535852.000000,7534773.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4394865.500000,4374148.000000,4388260.500000,4379861.000000,4367646.000000,:0.001650,0.000900,0.001150,0.001300,0.001400,;5581836.500000,5605491.000000,5517606.500000,5558427.500000,5573841.000000,:0.000100,0.000250,0.000200,0.000450,0.000300,;5859415.000000,5826170.500000,5846061.500000,5848657.500000,5855715.500000,:0.000200,0.000300,0.000400,0.000150,0.000150,;9851295.000000,9849015.000000,9857121.000000,9853188.000000,9853042.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
8136317.000000,8133328.500000,8172622.000000,8156266.000000,8169591.000000,:0.003750,0.004100,0.003700,0.003875,0.003525,;10726046.000000,10674042.000000,10735981.000000,10734601.000000,10691959.000000,:0.000950,0.000850,0.000975,0.001075,0.001050,;11382953.000000,11407004.000000,11366610.000000,11350647.000000,11377120.000000,:0.000800,0.000900,0.000775,0.000925,0.000675,;19416722.000000,19420210.000000,19420116.000000,19422850.000000,19419832.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
15070305.000000,15407598.000000,15423963.000000,15439821.000000,15351740.000000,:0.008699,0.008549,0.008474,0.008399,0.008749,;20328630.000000,20417966.000000,20114270.000000,20179888.000000,20124454.000000,:0.002025,0.002250,0.001962,0.002250,0.002200,;20360572.000000,21587282.000000,20629044.000000,20684836.000000,20596398.000000,:0.001775,0.001687,0.001850,0.001862,0.001975,;35291108.000000,35208168.000000,35195004.000000,35291264.000000,35244000.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
18708822.000000,18172834.000000,17209978.000000,14853666.000000,17509100.000000,:0.013473,0.013565,0.014690,0.016472,0.014598,;23241886.000000,23248684.000000,22914744.000000,21333442.000000,21801836.000000,:0.003892,0.003700,0.003725,0.004025,0.003983,;21979544.000000,24205328.000000,23838412.000000,23173104.000000,24045016.000000,:0.003567,0.002917,0.003150,0.003175,0.003050,;45037436.000000,44996064.000000,45033888.000000,45071268.000000,45024424.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
21685134.000000,22526358.000000,23352116.000000,23371548.000000,23214646.000000,:0.019546,0.019459,0.018909,0.018647,0.018684,;29086206.000000,26862718.000000,29679100.000000,28516340.000000,29556030.000000,:0.005775,0.006293,0.005293,0.005487,0.005525,;30364564.000000,31582916.000000,29339614.000000,28996874.000000,29247486.000000,:0.005268,0.004587,0.004675,0.004987,0.004725,;56095672.000000,57378724.000000,57566380.000000,56006916.000000,57285252.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
4455097.500000,5539338.000000,19462536.000000,19907382.000000,21554760.000000,:0.006875,0.008899,0.022730,0.023430,0.023634,;28806038.000000,27657240.000000,28275512.000000,28391894.000000,28390288.000000,:0.005410,0.005370,0.005050,0.005105,0.005280,;33259914.000000,33901252.000000,32788444.000000,32793090.000000,32881638.000000,:0.005650,0.005315,0.004815,0.005025,0.004935,;68391504.000000,68295512.000000,68545264.000000,68541272.000000,68522480.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;


HM10K:F90,I5,E5
5034663.500000,5248627.500000,5306616.500000,5319007.500000,5343850.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;5611704.000000,5793273.000000,5817843.500000,5887444.000000,5899252.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;6183068.500000,6155778.000000,6146017.000000,6161277.500000,6157635.500000,:0.000000,0.000000,0.000000,0.000000,0.000000,;8872878.000000,8923791.000000,8937110.000000,8922756.000000,8936870.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
7941605.500000,8000916.000000,8037608.000000,8094278.000000,8122058.000000,:0.000300,0.000250,0.000300,0.000350,0.000400,;9380819.000000,9482358.000000,9483257.000000,9510947.000000,9532525.000000,:0.000350,0.000100,0.000300,0.000150,0.000250,;10140702.000000,10139880.000000,10139725.000000,10145589.000000,10165598.000000,:0.000100,0.000050,0.000050,0.000100,0.000200,;14201520.000000,14197689.000000,14198999.000000,14195169.000000,14197185.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
12602746.000000,12952452.000000,13269927.000000,13420930.000000,13432162.000000,:0.000900,0.001025,0.001175,0.001025,0.001100,;17156706.000000,17464122.000000,17572144.000000,17580022.000000,17590458.000000,:0.000650,0.000875,0.000450,0.000725,0.000525,;19554266.000000,19557990.000000,19486910.000000,19218388.000000,19524768.000000,:0.000675,0.000525,0.000675,0.000750,0.000675,;28555112.000000,28562248.000000,28033780.000000,28024746.000000,28037908.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
20764970.000000,21043016.000000,21182392.000000,21387512.000000,20528040.000000,:0.002337,0.002500,0.002662,0.002737,0.002875,;29603546.000000,30852536.000000,30989618.000000,31106504.000000,30654160.000000,:0.001275,0.001062,0.001300,0.001150,0.001125,;36628028.000000,37381444.000000,36673864.000000,36687156.000000,36757612.000000,:0.001037,0.001012,0.001237,0.001225,0.001112,;55109324.000000,55226116.000000,50724088.000000,49359560.000000,49379060.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
20766806.000000,21822846.000000,22785744.000000,23554164.000000,22777816.000000,:0.003708,0.003800,0.003417,0.003983,0.003775,;29682928.000000,33509738.000000,32745118.000000,32714582.000000,32709348.000000,:0.001958,0.001392,0.001700,0.001658,0.001658,;41745528.000000,42538748.000000,41740456.000000,39660916.000000,41821636.000000,:0.001542,0.001175,0.001633,0.001650,0.001667,;66698164.000000,66213108.000000,65781180.000000,66104412.000000,66758644.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
28472870.000000,29959308.000000,30344474.000000,30494378.000000,30471822.000000,:0.004612,0.004631,0.004431,0.004487,0.004437,;37459432.000000,43288676.000000,43514512.000000,43364272.000000,43900136.000000,:0.002244,0.002094,0.001837,0.002050,0.001981,;54770760.000000,54786040.000000,54310440.000000,54353032.000000,53284200.000000,:0.001956,0.001756,0.001994,0.002075,0.001962,;86569784.000000,85575680.000000,86412688.000000,84329472.000000,84220720.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;
20396312.000000,21770438.000000,29836068.000000,29638752.000000,29736172.000000,:0.004965,0.007249,0.005795,0.005840,0.005970,;40242284.000000,40460672.000000,40222552.000000,40567916.000000,40411520.000000,:0.002505,0.002505,0.002490,0.002395,0.002505,;59434600.000000,59980220.000000,58529228.000000,58733780.000000,58601268.000000,:0.002545,0.002620,0.002675,0.002680,0.002610,;103483248.000000,103511632.000000,103037016.000000,103274848.000000,102847856.000000,:0.000000,0.000000,0.000000,0.000000,0.000000,;

